icao,iata,nombre,ciudad,pais,tipo,lat,lon
BR-0259,,Japurá Airport,Japurá,BR,small_airport,-1.896111,-67.019444
BR-0260,,Madiberi Airstrip,Madiberi,BR,small_airport,-7.279778,-65.192102
BR-0261,,Governador José B. Lindoso Airport,Ipixuna,BR,small_airport,-7.036471,-71.687788
BR-0262,,Natal Airstrip,Natal,BR,small_airport,-9.398827,-72.718563
BR-0263,CJZ,Pedro Vieira Moreira Airport,Cajazeiras,BR,small_airport,-6.8827,-38.61583
BR-0264,,Matheus Lopes Maia da Silva Airport,Itamarati,BR,small_airport,-6.41454,-68.257845
BR-0266,,Savana Airport,Jaru,BR,small_airport,-10.440823,-62.507014
BR-0267,,Irmãos Gonçalves Airport,Jaru,BR,small_airport,-10.423643,-62.517625
BR-0268,,Poxoréo Airstrip,Poxoréo,BR,small_airport,-15.806366,-54.422609
BR-0269,,Fazenda Mutum Airstrip,Fazenda Mutum,BR,small_airport,-20.494047,-53.287484
BR-0270,,Barra Airstrip,Barra,BR,small_airport,-21.315795,-53.088728
BR-0271,,Santa Rita do Pardo Airstrip,Santa Rita do Pardo,BR,small_airport,-21.272796,-52.853856
BR-0272,,Fazenda São João Airstrip,,BR,small_airport,-21.65328,-52.426395
BR-0273,,Fazenda Porto Real Airstrip,,BR,small_airport,-13.434052,-47.152733
BR-0274,,New Arraias Airport,Arraias,BR,small_airport,-12.967626,-46.857667
BR-0275,,Lavandeira Airstrip,Lavandeira,BR,small_airport,-12.808092,-46.501759
BR-0276,,Almas Airstrip,Almas,BR,small_airport,-11.579887,-47.162158
BR-0277,,Pindorama do Tocantins Airstrip,Pindorama do Tocantins,BR,small_airport,-11.151329,-47.580019
BR-0278,,Cotegipe Airstrip,Cotegipe,BR,small_airport,-12.042221,-44.260973
BR-0279,,Wanderley Airstrip,Wanderley,BR,small_airport,-12.103822,-43.906958
BR-0280,,Fazenda Paraíso das Corredeiras Airstrip,,BR,small_airport,-13.115192,-44.681977
BR-0281,,Fazenda Santo Antônio da Serra do Boqueirão Airstrip,Wanderley,BR,small_airport,-11.660292,-43.817836
BR-0282,,Fazenda Miragem Airstrip,Wanderley,BR,small_airport,-11.819883,-43.804469
BR-0283,,Morpará Airstrip,Morpará,BR,small_airport,-11.573253,-43.26358
BR-0284,,Fazenda São José Airport,Poxoréo,BR,small_airport,-15.433611,-54.440833
BR-0288,,Fazenda Modelo Airstrip,Aurora do Pará,BR,small_airport,-2.265221,-47.594317
BR-0289,,Mãe do Rio Airstrip,Mãe do Rio,BR,small_airport,-2.042421,-47.526413
BR-0290,,Tomé-Açu Airport,Quatros Bocas,BR,small_airport,-2.424256,-48.241523
BR-0291,,Fazenda XV de Outubro,Colatina,BR,small_airport,-19.464338,-40.667485
BR-0294,,Fazenda Ressaca Airport,Cáceres,BR,small_airport,-16.188635,-57.705713
BR-0296,,Fazenda Nossa Senhora Aparecida Airport,Nova Ubiratã,BR,small_airport,-12.999543,-55.213927
BR-0297,,Cidade Eclética Airstrip,Cidade Eclética,BR,small_airport,-15.867516,-48.338193
BR-0299,,Itapirapuã Airport,Itapirapuã,BR,small_airport,-15.814734,-50.607237
BR-0301,,Fazenda Uvá Airport,Uvá,BR,small_airport,-15.848721,-50.428838
BR-0306,,Rio Araguaia Northeast airport,,BR,small_airport,-12.140605,-50.677037
BR-0307,,Gaelo Airport,Charqueadas,BR,small_airport,-29.975833,-51.620277
BR-0308,,Novo Santo Antônio Airport,Novo Santo Antônio,BR,small_airport,-12.296635,-50.978455
BR-0310,,Fazenda Pirangi Airport,Nova Andradina,BR,small_airport,-22.268333,-53.433056
BR-0311,,Fazenda América Airstrip,Porto dos Gaúchos,BR,small_airport,-11.542272,-56.521434
BR-0312,,Base Aeroverde Airport,Rio Verde,BR,small_airport,-17.741666,-50.968612
BR-0313,,Fazenda Colorado,Bom Jesus,BR,small_airport,-9.255833,-44.799444
BR-0314,,Fazenda Santa Rita I Airport,Pedro Gomes,BR,small_airport,-17.901166,-54.657828
BR-0315,,Fazenda Ranchinho do Guaporé Airport,Pontes e Lacerda,BR,small_airport,-15.698689,-59.925463
BR-0317,,Itaquí Southeast Airport,Itaquí,BR,small_airport,-29.162495,-56.517523
BR-0319,,Doze de Outubro Airport,Maués,BR,small_airport,-5.340555,-57.763889
BR-0321,,Celeiro 2 Airport,Gilbués,BR,small_airport,-9.400432,-45.129098
BR-0322,,Ninho do Bacurau,Bom Jesus da Lapa,BR,small_airport,-13.248888,-43.496667
BR-0326,,Guatambu São Paulo Airport,São Paulo,BR,small_airport,-23.621055,-48.510232
BR-0327,,Fazenda Retiro do Bom Fim Airport,Ipiaçu,BR,small_airport,-18.681382,-49.987223
BR-0330,,Fazenda Vargem Bonita de Cima Airstrip,João Pinheiro,BR,small_airport,-17.307006,-45.92607
BR-0333,,Fazenda Sagarana Airport,Correntina,BR,small_airport,-13.752462,-46.16238
BR-0334,,Fazenda Brusque Airport,São Félix do Xingu,BR,small_airport,-9.28425,-51.75188
BR-0335,,Fazenda Carrapato Airport,Itapipoca,BR,small_airport,-3.511518,-39.643354
BR-0339,,Fazenda Rancho Alegre I Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-16.255972,-59.716035
BR-0340,,Fazenda Vô Zeca Airport,Santa Terezinha,BR,small_airport,-10.35564,-50.682799
BR-0341,,Fazenda Santa Terezinha I,Santa Terezinha,BR,small_airport,-10.361881,-50.610394
BR-0342,,Fazenda Chapada Grande Airport,Regeneração,BR,small_airport,-6.348867,-42.474947
BR-0350,,Fazenda Bela Vista Airport,Novo Horizonte do Sul,BR,small_airport,-22.617232,-53.580533
BR-0353,,Fazenda Dois Irmãos Airport,Naviraí,BR,small_airport,-22.792222,-54.179444
BR-0356,,Fazenda Guadiana Airport,Martinópolis,BR,small_airport,-22.074271,-51.038782
BR-0360,,Fazenda Valença Airport,Rio Negro,BR,small_airport,-19.411443,-55.173784
BR-0363,,Fazenda Santana Airport,Riachão das Neves,BR,small_airport,-11.667513,-45.727424
BR-0364,,Adecoagro Airport,Angélica,BR,small_airport,-22.039121,-53.846011
BR-0365,,Usina Santa Luzia Airport,Nova Alvorada do Sul,BR,small_airport,-21.552911,-54.23414
BR-0366,,Fazenda São José Airport,Porto Murtinho,BR,small_airport,-21.332724,-56.910956
BR-0368,,Fazenda Mucambo Airport,Baldim,BR,small_airport,-19.290439,-43.889987
BR-0369,,Fazenda Gaivota Airport,Paranatinga,BR,small_airport,-14.0125,-53.466667
BR-0371,,A2 Aviação Agrícola Ltda Airport,Alta Floresta,BR,small_airport,-10.068612,-55.995278
BR-0372,,Jeová Gomes Airport,Limoeiro do Norte,BR,small_airport,-5.193456,-38.144054
BR-0375,,Fazenda Ouro Branco Airport,Porto dos Gaúchos,BR,small_airport,-12.017777,-56.413611
BR-0376,,Ajarani 2 Airstrip,Iracema,BR,small_airport,1.887366,-62.018592
BR-0378,,MGX Florestal Airport,Ninheira,BR,small_airport,-15.499887,-41.565833
BR-0380,,Fazenda Diamante Airport,Baixa Grande do Ribeiro,BR,small_airport,-9.058762,-45.504167
BR-0381,,Fazenda São João do Pirajá Airstrip,Currais,BR,small_airport,-8.99928,-44.591333
BR-0384,,Fazenda Locks Airport,Nova Maringá,BR,small_airport,-12.798737,-57.129145
BR-0386,,Clube CÉU Airport,Rio de Janeiro,BR,small_airport,-22.96126,-43.659414
BR-0387,,Fazenda Poças Airport,Santo Antônio do Leverger,BR,small_airport,-16.161389,-56.007778
BR-0391,,Pista Fogoió,Itaituba,BR,small_airport,-5.359444,-57.520007
BR-0397,,Simão Sarkis Simão Airport,Três Marias,BR,small_airport,-18.308846,-45.29456
BR-0399,,Tenoar Airport,Chapadão do Sul,BR,small_airport,-18.748165,-52.686835
BR-0400,,Fazenda Reserva Airstrip,Ribas do Rio Pardo,BR,small_airport,-21.511361,-53.196792
BR-0401,,Centro Brasileiro de Aviação Agrícola Experimental e Recreativo (CBAAER) Airport,Brasília,BR,small_airport,-15.773333,-47.702816
BR-0402,,Condomínio Fly Vila Resort Airport,Guapé,BR,small_airport,-20.761307,-45.986143
BR-0404,,JN Resort Airport,Sete Lagoas,BR,small_airport,-19.430741,-44.304789
BR-0405,,Fazenda São José Airport,São Gabriel,BR,small_airport,-29.951531,-54.148725
BR-0407,,Geraldo Alvino Covre Airport,Pinheiros,BR,small_airport,-18.463066,-40.17637
BR-0408,,J Lem Airport,Luís Eduardo Magalhães,BR,small_airport,-12.125186,-45.771057
BR-0410,,Fazenda Serra Azul Airport,Rosário Oeste,BR,small_airport,-14.62657,-55.649945
BR-0411,,Fazenda Barra Grande Airport,Confresa,BR,small_airport,-10.138273,-51.994144
BR-0412,,Fazenda Pato Branco Airport,São Gabriel do Oeste,BR,small_airport,-19.31996,-54.520702
BR-0414,,Muraro Airport,Itupeva,BR,small_airport,-23.185832,-47.060518
BR-0415,,Fazenda Tropical Airport,Brasilândia,BR,small_airport,-20.970556,-52.522778
BR-0418,,Fazenda DIMEP Airport,Itatinga,BR,small_airport,-23.138611,-48.495278
BR-0421,,Fazenda Furnas Airport,Chapada dos Guimarães,BR,small_airport,-14.986382,-55.210278
BR-0422,,Aerorancho Airport,Brasília,BR,small_airport,-15.68184,-47.769018
BR-0423,,Fazenda Guanabara Airport,Rio Negro,BR,small_airport,-19.51719,-55.231771
BR-0424,,Fazenda Três Lagoas Airport,Itapecerica,BR,small_airport,-20.405833,-44.997778
BR-0425,,Fazenda Vale Verde Airport,Vista Alegre do Abunã,BR,small_airport,-9.621389,-65.770278
BR-0426,,Fazenda Lagoa Clara Airport,São Desidério,BR,small_airport,-12.79711,-44.72025
BR-0428,,Fazenda Santa Lydia Airstrip,Diamante do Norte,BR,small_airport,-22.633037,-52.808518
BR-0431,,Fazenda São Miguel Airport,Campo Verde,BR,small_airport,-15.35926,-54.979972
BR-0432,,Comandante Jorge Mello Airport,Bom Jesus da Lapa,BR,small_airport,-13.196667,-43.635556
BR-0434,,Fazenda Colorado Airport,Aruanã,BR,small_airport,-14.981989,-50.849584
BR-0437,,Santa Maria Airport,Barão de Melgaço,BR,small_airport,-17.130347,-56.39312
BR-0440,,Fazenda Nova Fartura Airport,Planalto da Serra,BR,small_airport,-14.440319,-54.767387
BR-0441,,Antônio Covre Airport,Itabela,BR,small_airport,-16.734146,-39.43033
BR-0442,,Fazenda Nossa Senhora Medianeira Airport,Naviraí,BR,small_airport,-22.916353,-53.973374
BR-0443,,Vila Nova Airport,Joinville,BR,small_airport,-26.305918,-48.934853
BR-0444,,Cabanha Umbú Airport,Barra do Quaraí,BR,small_airport,-29.980556,-57.271111
BR-0445,,Estancia Irmãos Martins Airport,Tupã,BR,small_airport,-22.005324,-50.49046
BR-0447,,Vale da Providência Airport,Rodolândia,BR,small_airport,-10.559263,-61.433012
BR-0448,,Usina Vale do Tijuco Airport,Uberaba,BR,small_airport,-19.384722,-48.274167
BR-0449,,Fazenda Uval Airport,Corumbá,BR,small_airport,-17.305104,-56.498042
BR-0451,,Fazenda Palmeira Airport,Alto Taquari,BR,small_airport,-17.926765,-53.220476
BR-0452,,Fazenda Aerovilas Airport,Divinópolis,BR,small_airport,-20.242657,-44.806349
BR-0454,,Fazenda São João Airport,Pontes e Lacerda,BR,small_airport,-15.245652,-59.352935
BR-0459,,Fazenda Centrino Airport,Cabixi,BR,small_airport,-13.576111,-60.802778
BR-0460,,Fazenda Cedro Airport,Campo Grande,BR,small_airport,-20.761963,-54.447852
BR-0461,,Condomínio Aeronáutico Aeroagro Airport,Sorriso,BR,small_airport,-12.594051,-55.697996
BR-0463,,Fazenda Liberdade Airport,Querência,BR,small_airport,-12.069342,-52.825872
BR-0464,,Stratus Ale Airport,Natal,BR,small_airport,-5.738476,-35.218407
BR-0465,,Fazenda Arizona,Formosa do Rio Preto,BR,small_airport,-11.180094,-45.938674
BR-0466,,Fazenda Balada Airstrip,João Pinheiro,BR,small_airport,-17.375833,-45.95
BR-0468,,Fazenda Brusque Airport,Fazenda Brusque,BR,small_airport,-10.150683,-52.286279
BR-0472,,Belo Horizonte Airport,Araçás,BR,small_airport,-12.163333,-38.293333
BR-0476,,Fazenda Progresso Airport,Paragominas,BR,small_airport,-3.373164,-47.42426
BR-0478,,Ilha das Flores Airport,Alta Floresta d'Oeste,BR,small_airport,-13.053664,-62.564564
BR-0480,,Fazenda Ventania Airport,Campos de Júlio,BR,small_airport,-13.146056,-59.096114
BR-0486,,Fazenda Ponte Serrada Airport,Campo Novo do Parecis,BR,small_airport,-13.885715,-57.868329
BR-0489,,Fazenda Monte Dourado Airport,São Félix do Xingu,BR,small_airport,-6.223943,-51.756718
BR-0495,,Fazenda Cresciumal Airport,Leme,BR,small_airport,-22.148482,-47.27842
BR-0496,,Fazenda Turazzi Airport,Pontes e Lacerda,BR,small_airport,-15.155663,-59.310886
BR-0500,,Fazenda Candelária Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-16.112453,-60.014395
BR-0501,,Fazenda Floresta Airport,Santo Antônio da Barra,BR,small_airport,-17.598061,-50.694442
BR-0502,,Fazenda Santa Clara Airport,Castanheira,BR,small_airport,-10.653375,-58.602591
BR-0503,,Fazenda Santo Antônio Airport,Barreiras,BR,small_airport,-11.708202,-45.985349
BR-0504,,Fazenda Palmares 2 Airport,Barreiras,BR,small_airport,-11.656275,-46.052505
BR-0507,,Fazenda Andorinha Airport,Estrela do Norte,BR,small_airport,-13.781944,-49.088611
BR-0508,,Fazenda Retiro Velho Airport,Porto Murtinho,BR,small_airport,-21.449769,-57.826467
BR-0509,,Sítio Ouro Preto Airport,Vassouras,BR,small_airport,-22.251257,-43.399781
BR-0510,,Fazenda Vó Zita do Rio Vermelho Airport,Corumbá,BR,small_airport,-19.615035,-56.88113
BR-0511,,Ipiranga Airport,Alto Taquari,BR,small_airport,-17.746047,-53.355196
BR-0512,,Fazenda Alice Airport,Sambaíba,BR,small_airport,-7.62694,-45.693068
BR-0513,,Executivo Airport,Cascavel,BR,small_airport,-24.871085,-53.46509
BR-0515,,Fazenda Horizonte Airstrip,Sonora,BR,small_airport,-17.66482,-54.820711
BR-0516,,Fazenda Tamanduá Airport,Brasnorte,BR,small_airport,-13.14,-57.576667
BR-0520,,Fazenda Triunfo Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-16.132092,-59.897897
BR-0521,,Fazenda Miragem Airport,Sapezal,BR,small_airport,-13.609167,-58.525555
BR-0522,,Fazenda Fortaleza Airport,Santa Filomena,BR,small_airport,-8.870885,-45.561229
BR-0523,,Vale do Curuá Airport,Novo Progresso,BR,small_airport,-7.038713,-55.393581
BR-0524,,Santa Rosa Airport,Pacaraima,BR,small_airport,4.24349,-61.158593
BR-0526,,Itaboraí Airport,Itaboraí,BR,small_airport,-22.712506,-42.84233
BR-0527,,Fazenda Sucuri Airport,Machadinho d'Oeste,BR,small_airport,-9.191392,-61.770878
BR-0529,,Fazenda São Pedro Airport,Nova Andradina,BR,small_airport,-21.794693,-53.474602
BR-0531,,Clube Voart Airport,Araguaína,BR,small_airport,-7.284167,-48.130556
BR-0532,,Fazenda Cabeceira Verde Airport,Campos Lindos,BR,small_airport,-8.155351,-46.737958
BR-0534,,Vitalli Airport,Avanhandava,BR,small_airport,-21.519974,-49.999379
BR-0535,,Vitalli Airport,Parelhas,BR,small_airport,-6.639812,-36.653894
BR-0536,,Palmeiras Airport,Corumbá,BR,small_airport,-18.934444,-57.049444
BR-0537,,SAPAN Airport,Pacaraima,BR,small_airport,4.574167,-60.739722
BR-0538,,Fazenda Santa Maria Airport,São Desidério,BR,small_airport,-13.059219,-45.133013
BR-0539,,Fazenda São Sebastião Airport,Campo Novo do Parecis,BR,small_airport,-13.330714,-58.041757
BR-0545,,Clube de Voo Fazenda Novo Horizonte Airport,Itu,BR,small_airport,-23.173337,-47.41136
BR-0546,,Fazenda São Judas Tadeu Airport,Comodoro,BR,small_airport,-13.598056,-59.950556
BR-0547,,Fazenda Porto Ciriaco Airport,Aquidauana,BR,small_airport,-19.697111,-56.28251
BR-0548,,Fazenda Vista Alegre Airport,Novo Horizonte do Sul,BR,small_airport,-22.597778,-53.691479
BR-0549,,Jonis Pereco Airport,Buritizeiro,BR,small_airport,-17.591322,-45.050057
BR-0550,,Fazenda Lagoa Vermelha Airport,Guiratinga,BR,small_airport,-16.235051,-53.41453
BR-0552,,Serra Branca Agrícola Airport,Uruçuí,BR,small_airport,-8.011944,-44.721111
BR-0553,,São José Airport,Campo Verde,BR,small_airport,-15.234316,-54.751954
BR-0554,,Fazenda Porteirinhas Airport,Curvelo,BR,small_airport,-18.917222,-44.454444
BR-0559,,Fazenda Tapiraguaia Airport,Santa Terezinha,BR,small_airport,-10.542347,-50.560027
BR-0560,,Fazenda São Geraldo Airport,Caseara,BR,small_airport,-9.573737,-49.718342
BR-0562,,Fazenda Centro Oeste Airport,Nova Maringá,BR,small_airport,-13.410128,-57.156867
BR-0564,,Fazenda Santa Terezinha Airport,Santa Rita do Trivelato,BR,small_airport,-13.67169,-55.533357
BR-0565,,Ecides Fires Airport,São Sebastião do Passé,BR,small_airport,-12.51833,-38.501036
BR-0567,,Fazenda Nova Fronteira Airport,Barreiras do Piauí,BR,small_airport,-10.333327,-45.968574
BR-0569,VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,medium_airport,-14.907885,-40.914804
BR-0571,,Fazenda São João Airport,Alcinópolis,BR,small_airport,-17.936111,-53.904722
BR-0572,,Fazenda Savannah Airport,Cocos,BR,small_airport,-14.699316,-45.829951
BR-0574,,Fazenda Sucuri Airport,Rio Brilhante,BR,small_airport,-21.695564,-54.76868
BR-0576,,Valeu Boi Leilões Airport,Rio Maria,BR,small_airport,-7.301528,-50.032116
BR-0577,,COOPA-DF Airport,Brasília,BR,small_airport,-16.014444,-47.558056
BR-0581,,Estância Santa Maria Airport,Jacareacanga,BR,small_airport,-8.903746,-56.924769
BR-0582,,Fazenda Guará Airport,Jaborandi,BR,small_airport,-14.639722,-45.804722
BR-0583,,Luiz Aragão Airport,Tianguá,BR,small_airport,-3.74,-41.023333
BR-0584,,Fazenda Reunidas Sococo Airport,Santa Isabel do Pará,BR,small_airport,-1.224084,-48.041476
BR-0586,,Fazenda Ouro Verde Airport,Unaí,BR,small_airport,-16.594886,-47.291674
BR-0590,,Fazenda Centúria Vitória Airport,Formosa do Rio Preto,BR,small_airport,-11.227551,-46.036963
BR-0596,,Fazenda Relu Airport,Gaúcha do Norte,BR,small_airport,-13.626667,-53.264722
BR-0597,,Maria Magalhães Airport,Porto União,BR,small_airport,-26.25119,-51.013137
BR-0598,,Sitio Cajuapara Airport,Itinga do Maranhão,BR,small_airport,-4.56463,-47.544895
BR-0599,,Fazenda São Diego Airport,Formosa do Rio Preto,BR,small_airport,-10.628026,-45.742818
BR-0603,,Fazenda Vô Chico Airport,Jales,BR,small_airport,-20.31226,-50.612413
BR-0604,,Franciscus Airport,Divinópolis do Tocantins,BR,small_airport,-9.499722,-49.629167
BR-0605,,Jorge de Barros Carvalho Airport,Salto Grande,BR,small_airport,-22.8875,-49.891389
BR-0606,,Pousada Juruena Airstrip,Nova Bandeirantes,BR,small_airport,-9.369167,-58.541389
BR-0607,,Toca Airport,Santo Antônio de Goiás,BR,small_airport,-16.4625,-49.228333
BR-0608,,Fazenda Cachoeira Alta Airport,Paranatinga,BR,small_airport,-12.939784,-54.284715
BR-0609,,Fazenda Uirapuru Airstrip,Crixás do Tocantins,BR,small_airport,-11.229722,-48.939444
BR-0611,,Fazenda Vale Airport,Tapurah,BR,small_airport,-12.429516,-56.196698
BR-0612,,Alegria Alcolumbre Airport,Macapá,BR,small_airport,0.840789,-50.652101
BR-0613,,Fazenda Requinte Airport,São Desidério,BR,small_airport,-12.811941,-46.140404
BR-0614,,Sementes Guerra Airport,Renascença,BR,small_airport,-26.289928,-52.937149
BR-0615,,Grupo IOWA Airport,São Desidério,BR,small_airport,-13.070162,-45.936828
BR-0617,,Fazenda Cerradão Airport,Aparecida do Rio Doce,BR,small_airport,-18.275889,-51.231626
BR-0619,,Fazenda Eldorado da Formosa Airport,Corumbá,BR,small_airport,-17.908177,-56.565148
BR-0620,,Fazenda Montani Airport,Baixa Grande do Ribeiro,BR,small_airport,-8.023637,-44.893809
BR-0621,,Fazenda Canoa Quebrada Airport,Grajaú,BR,small_airport,-5.941306,-46.254738
BR-0626,,Fazenda Vale dos Sonhos Airport,Palestina de Goiás,BR,small_airport,-16.787734,-51.442479
BR-0628,,Fazenda Sossego Airport,Rosana,BR,small_airport,-22.354727,-52.674356
BR-0629,,Fazenda Paraíso Airport,Bonfim,BR,small_airport,3.313599,-60.34713
BR-0630,,Fazenda Pensamento Airport,Corumbá,BR,small_airport,-20.130726,-57.653611
BR-0631,,Fazenda Bela Vista Airport,Indiara,BR,small_airport,-17.153917,-50.014445
BR-0632,,Fazenda Centúria Austrália Airport,Formosa do Rio Preto,BR,small_airport,-11.358406,-46.166274
BR-0633,,Fazenda Califórnia Airport,São Félix do Xingu,BR,small_airport,-9.740699,-51.497209
BR-0635,,Fazenda Copacabana Airport,Campo Alegre de Goiás,BR,small_airport,-17.416679,-47.825128
BR-0636,,Fazenda Canaã Airport,Canarana,BR,small_airport,-12.800623,-52.526723
BR-0638,,Projeto Brasil I Airport,Santa Rita de Cássia,BR,small_airport,-11.408109,-44.659746
BR-0639,,Fazenda Campo Alegre Airport,Palmeira do Piauí,BR,small_airport,-8.591196,-44.248678
BR-0642,,Pontal Airport,Pontal,BR,small_airport,-21.032996,-48.010666
BR-0644,,Fazenda Curuá Airport,Altamira,BR,small_airport,-8.004433,-54.935524
BR-0645,,Condomínio Aeronáutico Santos Dumont Airport,Elias Fausto,BR,small_airport,-23.065919,-47.324478
BR-0646,,Fecularia Lopes Airport,Itaúna do Sul,BR,small_airport,-22.766667,-52.876944
BR-0647,,Aldeia Airstrip,Borba,BR,small_airport,-6.466872,-59.790226
BR-0650,,Fazenda Barro Preto Airport,Corumbá,BR,small_airport,-19.818898,-57.205424
BR-0651,,Fazenda do Coronel Airport,Coração de Maria,BR,small_airport,-12.270796,-38.751684
BR-0653,,Aeroagrícola Solo Airport,Paranapanema,BR,small_airport,-23.447172,-48.866511
BR-0655,,Fazenda Baia Grande Airport,Rio Verde de Mato Grosso,BR,small_airport,-18.829941,-55.206932
BR-0656,,Condomínio Aéreo Santos Dumont Airport,Ji-Paraná,BR,small_airport,-10.953421,-61.994036
BR-0657,,Destilaria Tabu Airport,Caaporã,BR,small_airport,-7.473238,-34.888245
